NUM_ENREG,NOM_COMMERCIAL,NOM_DCI,DOSAGE,UNITE,CONDITIONNEMENT,CONVENTION,REMBOURSABLE,D_REMBOURSEMENT,D_ARRET_REMB,D_DECISION,TARIF,TAUX,FORME,TAB,HOP,SS,OFF,PAYS,LABO,OBS,CM,CODE_DCI,CODEMEDIC,D_TARIF,MAJORATION_TARIF,TYPE,PRESCRIPTEUR,DATE_INSERTION,DATE_MAJ
560,METHOTREXATE EBEWE,METHOTREXATE,500,MG,FL/5 ML,,H,,,,0.0,,71.0,,O,,,,,,,05A029,14105A02998,,,G,,4/27/2023,4/22/2024
558,"METHOTREXATE,ROGER",METHOTREXATE,500,MG,B/10,,H,,,,0.0,,53.0,,O,,,,,,,05A029,01605A02997,,,G,,4/27/2023,4/22/2024
559,LEDERTREXATE,METHOTREXATE,500,MG/ML,FL/500 MG,,H,,,,0.0,,53.0,,O,,,,,,,05A029,03005A02999,,,G,,4/27/2023,4/22/2024
561,LEDERTREXATE,METHOTREXATE,1,G,FL/100 MG,,H,,,,0.0,,153.0,,O,,,,,,,05A030,03005A03098,,,G,,4/27/2023,4/22/2024
563,LEDERTREXATE,METHOTREXATE,5,G/200 ML,FL/200 ML,,H,,,,0.0,,71.0,,O,,,,,,,05A031,73005A03198,,,G,,4/27/2023,4/22/2024
1015,ROZEX,METRONIDAZOLE,"0,75",%,T/30 G,,N,,,,0.0,,23.0,,,,O,,,,,07C018,12307C01898,,,G,,4/27/2023,4/22/2024
1016,FLANIZOL,METRONIDAZOLE,"0,75",%,T/25 G,,N,,,,0.0,,23.0,,,,O,,,,,07C018,17407C01899,,,G,,4/27/2023,4/22/2024
1002,ALOPECYL,MINOXIDIL,5,%,FL/ 15 ML,,N,,,,0.0,,60.0,,,,O,,,,,07B091,07907B09199,,,G,,4/27/2023,4/22/2024
566,AMETYCINE,MITOMYCINE,10,MG,FL/10,,H,,,,0.0,,43.0,,O,,,,,,,05A034,05205A03498,,,G,,4/27/2023,4/22/2024
577,NOVANTRONE,MITOXANTRONE,10,MG/ 5 ML,FL/5 ML,,H,,,,0.0,,71.0,,O,,,,,,,05A065,03005A06599,,,G,,4/27/2023,4/22/2024
578,NOVANTRONE,MITOXANTRONE,20,MG/10 ML,FL/10 ML,,H,,,,0.0,,71.0,,O,,,,,,,05A066,03005A06699,,,G,,4/27/2023,4/22/2024
135,MIVACRON,MIVACURIUM,10,MG/ 5 ML,B/10,,H,,,,0.0,,71.0,,O,O,,,,,,02D048,11202D04899,,,G,,4/27/2023,4/22/2024
96,OXYGENE MEDICAL,OXYGENE MEDICAL,,,,,H,,,,0.0,,5.0,,O,O,,,,,,02B014,05402B01499,,,G,,4/27/2023,4/22/2024
1134,ACIDERM,OXYQUINOLEINE/ACIDE SALYCILLIQUE/  LAURYLSULFATE,,,FL/250 ML,,N,,,,0.0,,60.0,,O,O,O,,,,,07P074,08807P07499,,,G,,4/27/2023,4/22/2024
581,TAXOL,PACLITAXEL,30,MG/5ML,B/1 AMP de 5ML,,H,,,,0.0,,96.0,,O,,,,,,,05A070,01705A07097,,,G,,4/27/2023,4/22/2024
131,LISAPAN,PANCURONIUM BROMURE,2,MG/ML,B/50,,H,,,,0.0,,71.0,,O,O,,,,,,02D036,01102D03698,,,G,,4/27/2023,4/22/2024
132,CURON -B,PANCURONIUM BROMURE,4,MG/2ML,B/50 AMP de 2 ML,,H,,,,0.0,,73.0,,O,O,,,,,,02D036,14602D03698,,,G,,4/27/2023,4/22/2024
929,DARTELIN,PENTOXIFYLLINE LP,400MG,MG,B/20,,O,3/16/1999,2/24/2016,,0.0,,173.0,,O,O,O,,,,,06J105,18806J10599,,,G,,3/16/1999,4/25/2024
928,TORENTAL LP,PENTOXIFYLLINE LP,400MG,MG,B/20,,O,2/9/1998,2/24/2016,,0.0,,164.0,,O,O,O,,,,,06J105,03306J10598,,,P,,2/9/1998,4/25/2024
1135,NOVA -K,PERMANGANATE DE POTASSIUM,250,MG,B/25,,N,,,,0.0,,14.0,,O,O,O,,,,,07P075,01307P07598,,,G,,4/27/2023,4/22/2024
126,PROCAINE,PROCAINE,1,%,B/100 AMP,,H,,,,0.0,,71.0,,O,O,,,,,,02C032,00202C03298,,,G,,4/27/2023,4/22/2024
127,PROCAINE,PROCAINE,2,%,B/100 AMP,,H,,,,0.0,,71.0,,O,O,,,,,,02C033,00202C03398,,,G,,4/27/2023,4/22/2024
34,PROMETHAZINE HCL,PROMETHAZINE,50,MG/2ML,B/100,,H,,,,0.0,,71.0,,O,O,,,,,,01A011,16201A01198,,,G,,4/27/2023,4/22/2024
35,"PHENERGAN 2,5 %",PROMETHAZINE CHLORHYDRATE,50,MG,B/5 AMP,,H,,,,0.0,,71.0,,O,O,,,,,,01A011,20401A01199,,,P,,4/27/2023,4/22/2024
36,HISTAZIN,PROMETHAZINE CHLORHYDRATE,5,MG/5 ML,FL/ 125 ML,,H,,,,0.0,,56.0,,O,O,,,,,,01A012,17401A01299,,,G,,4/27/2023,4/22/2024
38,PHENERGAN,PROMETHAZINE CHLORHYDRATE,25,MG,B/20,,H,,,,0.0,,14.0,,O,O,,,,,,01A013,20401A01399,,,G,,4/27/2023,4/22/2024
37,HISTAZIN,PROMETHAZINE CHLORHYDRATE,25,MG,B/ 20,,H,,,,0.0,,144.0,,O,O,,,,,,01A013,17401A01399,,,G,,4/27/2023,4/22/2024
87,RECOFOL,PROPOFOL,10,MG/ML,B/5 AMP de 20 ML,,H,,,,0.0,,71.0,,O,O,,,,,,02B011,18902B01198,,,G,,4/27/2023,4/22/2024
98,DIPRIVAN,PROPOFOL,500,MG/50 ML,FL/50 ML,,H,,,,0.0,,71.0,,O,,,,,,,02B042,17102B04299,,,G,,4/27/2023,4/22/2024
99,DIPRIVAN,PROPOFOL,1,G/ 100 ML,FL/100 ML,,H,,,,0.0,,71.0,,O,,,,,,,02B043,17102B04399,,,G,,4/27/2023,4/22/2024
97,PROTOXYDE D'AZOTE,PROTOXYDE D'AZOTE,,,,,H,,,,0.0,,5.0,,O,O,,,,,,02B015,05402B01599,,,G,,4/27/2023,4/22/2024
136,ESMERON,ROCURONIUM BROMURE,50,MG/ 5 ML,B/12 AMP de 5 ML,,H,,,,0.0,,71.0,,O,,,,,,,02D049,00502D04999,,,G,,4/27/2023,4/22/2024
75,SUFENTA,SUFENTANIL,50,¿G/ML,B/5 AMP de 1ML,,H,,,,0.0,,71.0,,O,O,,,,,,02A040,09502A04099,,,P,,4/27/2023,4/22/2024
76,SUFENTA,SUFENTANIL,250,¿G/5 ML,B/10 AMP de 5ML,,H,,,,0.0,,71.0,,O,O,,,,,,02A041,09502A04199,,,P,,4/27/2023,4/22/2024
567,VEHEM- SANDOZ,TENIPOSIDE,50,MG/ 5 ML,B/10,,H,,,,0.0,,71.0,,O,,,,,,,05A036,00705A03697,,,G,,4/27/2023,4/22/2024
91,PENTHOTAL,THIOPENTAL SODIQUE,"0,5",G,B/25 Flacons,,H,,,,0.0,,53.0,,O,O,,,,,,02B012,14702B01299,,,G,,4/27/2023,4/22/2024
95,PENTHOTAL,THIOPENTAL SODIQUE,1,G,B/50 Flacons,,H,,,,0.0,,53.0,,O,O,,,,,,02B013,14702B01399,,,G,,4/27/2023,4/22/2024
94,THIOPENTAL,THIOPENTAL SODIQUE,1G/20ML,G,B/25 AMP,,H,,,,0.0,,51.0,,O,O,,,,,,02B013,08002B01398,,,G,,4/27/2023,4/22/2024
89,NESDONAL,THIOPENTAL SODIQUE ET CARBONATE DISODIQUE ANHYDRE,500,MG,B/50 AMP,,H,,,,0.0,,51.0,,O,O,,,,,,02B012,01602B01297,,,G,,4/27/2023,4/22/2024
93,NESDONAL,THIOPENTAL SODIQUE ET CARBONATE DISODIQUE ANHYDRE,1,G,B/50 AMP,,H,,,,0.0,,51.0,,O,O,,,,,,02B013,01602B01397,,,G,,4/27/2023,4/22/2024
688,LENTRAL,TRINITRINE,3,MG/2 ML,B/50 AMP de 2 ML,,H,,,,0.0,,71.0,,O,O,,,,,,06C036,16906C03699,,,G,,4/27/2023,4/22/2024
689,LENITRAL,TRINITRINE,15,MG/10 ML,B/50 AMP,,H,,,,0.0,,71.0,,O,O,,,,,,06C037,16906C03799,,,G,,4/27/2023,4/22/2024
706,DIAFUSOR,TRINITRINE,10,MG,B/30,,N,,,,0.0,,97.0,,O,O,O,,,,,06E038,09906E03898,,,G,,4/27/2023,4/22/2024
133,NORCURON,VECURONIUM BROMURE,4,"MG/ML,IV",B/50 AMP de 4 ML,,H,,,,0.0,,51.0,,O,O,,,,,,02D038,00502D03897,,,G,,4/27/2023,4/22/2024
568,VELBE,VINBLASTINE,10,MG,B/1 AMP,,H,,,,0.0,,53.0,,O,,,,,,,05A038,03405A03899,,,G,,4/27/2023,4/22/2024
572,VINCRISTINE  SULPHATE,VINCRISTINE,1,MG,B/10 AMP,,H,,,,0.0,,71.0,,O,,,,,,,05A039,16205A03998,,,G,,4/27/2023,4/22/2024
569,ONCOVIN,VINCRISTINE,1,MG/ 1 ML,B/1 AMP,,H,,,,0.0,,71.0,,O,,,,,,,05A039,03405A03999,,,G,,4/27/2023,4/22/2024
570,VINCRISTINE FABRE,VINCRISTINE,1,MG/ML,B/1 FL de 10ML,,H,,,,0.0,,73.0,,O,,,,,,,05A039,09905A03998,,,G,,4/27/2023,4/22/2024
573,ELDESINE,VINDESINE,4,MG,B/1 AMP,,H,,,,0.0,,53.0,,O,,,,,,,05A041,03405A04197,,,G,,4/27/2023,4/22/2024
579,NAVELBINE,VINORELBINE,10,MG/ML,B/10 Flacons,,H,,,,0.0,,71.0,,O,,,,,,,05A068,09905A06899,,,G,,4/27/2023,4/22/2024
580,NAVELBINE,VINORELBINE,50,MG/5ML,B/10 Flacons,,H,,,,0.0,,71.0,,O,,,,,,,05A069,09905A06999,,,G,,4/27/2023,4/22/2024
1367,CLOMIPHENE CITRATE,CLOMIFENE CITRATE,50MG,MG,B/24,,N,,,,648.0,,14.0,,O,O,O,,,,,09L058,16009L05899,9/15/2014,O,G,,9/15/2014,4/22/2024
1372,SEROPHENE,CLOMIFENE CITRATE,50MG,MG,B/30,,N,,,,810.0,,14.0,,O,O,O,,,,,09L058,21909L05899,9/15/2014,,G,,9/15/2014,4/22/2024
1363,CROVIFENE,CLOMIFENE CITRATE,50MG,MG,B/10,,O,,,,270.0,,14.0,,O,O,O,,,,,09L058,01209L05898,9/15/2014,,G,,9/15/2014,4/22/2024
1365,CLOMIFERT,CLOMIFENE CITRATE,50MG,MG,B/10,,O,4/26/2004,,,270.0,,14.0,,O,O,O,,,,,09L058,05509L05898,9/15/2014,,G,,4/26/2004,4/25/2024
1370,CLOSTILBEGYT,CLOMIFENE CITRATE,50MG,MG,B/30,,N,,,,810.0,,14.0,,O,O,O,,,,,09L058,19409L05899,9/15/2014,,G,,9/15/2014,4/22/2024
1366,CLOMIDINE,CLOMIFENE CITRATE,50MG,MG,B/10,,O,3/3/1999,,,270.0,,14.0,,O,O,O,,,,,09L058,12109L05899,9/15/2014,,G,,3/3/1999,4/25/2024
1368,INFANTRIL,CLOMIFENE CITRATE,50MG,MG,B/10,,N,,,,270.0,,14.0,,O,O,O,,,,,09L058,16609L05898,9/15/2014,,G,,9/15/2014,4/22/2024
1369,CLOMOVAL,CLOMIFENE CITRATE,50MG,MG,B/10,,N,,,,270.0,,14.0,,O,O,O,,,,,09L058,17409L05899,9/15/2014,,G,,9/15/2014,4/22/2024
1243,DURABOLIN,NANDROLONE PHENYLPROPIONATE,25,MG,B/3 AMP de 3ML,,N,,6/2/2008,,0.0,,71.0,,O,O,O,,,,,09F083,00509F08397,,,G,,6/2/2008,4/22/2024
587,PARAPLTINE,CARBOPLATINE,50MG,,FL/5ML,,H,,,,0.0,,74.0,,O,,,,,,,05A086,01705A08600,,,G,,4/27/2023,4/22/2024
596,SANDIMMUN,CICLOSPORINE,50MG/ML,,B/10AMP,,H,,,,0.0,,71.0,,O,,,,,,,05B045,06805B04597,,,G,,4/27/2023,4/22/2024
533,CYTARABINE,CYTARABINE,100MG/5ML,,B/10,,H,,,,0.0,,71.0,,O,,,,,,,05A012,13605A01200,,,G,,4/27/2023,4/22/2024
575,ARACYTINE,CYTARABINE,1G,,B/20,,H,,,,0.0,,163.0,,O,,,,,,,05A057,07605A05700,,,G,,4/27/2023,4/22/2024
535,DACARBAZINE,DACARBAZINE,100MG,,B/10FL,,H,,,,0.0,,51.0,,O,,,,,,,05A013,13605A01399,,,G,,4/27/2023,4/22/2024
543,VEPESIDE-SANDOZ,ETOPOSIDE,100MG/5ML,,B/5AMP,,H,,,,0.0,,71.0,,O,,,,,,,05A019,06805A01997,,,G,,4/27/2023,4/22/2024
67,ALUSTAL,EXTRAITS D'ALLERGENIQUES ADSORBES SUR HYDROXYDE D,"0,1 IR+1 IR + 10 IR/ML",,COFFRET 3FL DE 5ML,,O,,,,0.0,,89.0,,,,O,,,"CPR : Remboursable uniquement dans le cadre  de l'immunothérapie ,-après  identification de l'allèrgene en cause  devant correspondre à celui du produit (tests cutanés et IgE  spécifiques ),-et après éhec de l'éviction de l'allérgène  en cause et traitement pharmacologique.",O,01D029,13001D02900,,,P,,4/27/2023,4/22/2024
71,ALUSTAL,EXTRAITS D'ALLERGENIQUES ADSORBES SUR HYDROXYDE D,"0,1 IR + 1 IR + 10 IR/ML",,COFFRET DE 3FL,,O,,,,0.0,,89.0,,O,,,,,CPR : Remboursable uniquement dans le cadre de l'immunotherapie:-aprés identification  de l'allérgéne en cause devant  correspondre  à celui du produit (tests cutanés  et IgE  spécifiques)-et après échec de l'éviction  de l'allérgène  en cause  et traitement pharmacologique.,O,01D037,13001D03700,,,P,,4/27/2023,4/22/2024
72,PIVALONE NEOMYCINE,EXTRAIT D'ALERGENIQUE ADSORBES SUR HYDROXYDE D'AL,10 IR/ML,,B/1,,N,,,,0.0,,89.0,,,,O,,,"CPR : Remboursable uniquement dans le cadre de l'immunothérapie:-aprés identification de l'allergène en cause devant correspondre à celui du produit (tests cutanés et IgE spécifiques),-et après échec de l'éviction de l'allergène en cause et traitement pharmacologique.",O,01D038,13001D03800,,,G,,4/27/2023,4/22/2024
586,GEMZAR,GEMCITABINE,1G,,B/1,,H,,,,0.0,,163.0,,O,O,,,,,,05A085,03405A08500,,,G,,4/27/2023,4/22/2024
551,METOTHETREXATE  BELLON,METHOTREXATE,5MG,,B/10,,H,,,,0.0,,153.0,,O,,,,,,,05A026,01605A02696,,,G,,4/27/2023,4/22/2024
553,METHOTREXATE BELLON,METHOTREXATE,20 MG,,B/10 FL,,H,,,,0.0,,153.0,,O,,,,,,,05A027,01605A02796,,,G,,4/27/2023,4/22/2024
556,METHOTREXATE,METHOTREXATE,50MG/ML,,B/10,,H,,,,0.0,,71.0,,O,,,,,,,05A028,13605A02800,,,G,,4/27/2023,4/22/2024
1025,BACTROBAN,MUPIROCINE,2%,,T/15G,,N,,,,0.0,,40.0,,,,,,,,,07C042,04207C04200,,,G,,4/27/2023,4/22/2024
590,ELOXATINE,OXALIPLATINE,50MG,,B/1,,H,,,,0.0,,178.0,,O,,,,,,,05A089,05205A08900,,,G,,4/27/2023,4/22/2024
591,ELOXATINE,OXALIPLATINE,100MG,,B/1,,H,,,,0.0,,178.0,,O,,,,,,,05A090,05205A09000,,,G,,4/27/2023,4/22/2024
88,NESDONAL,THIOPENTAL SODIQUE,500MG,,B/50FL,,H,,,,0.0,,153.0,,O,O,,,,,,02B012,01602B01296,,,G,,4/27/2023,4/22/2024
92,NESDONAL,THIOPENTAL SODIQUE,1G,,B/50FL,,H,,,,0.0,,153.0,,O,O,,,,,,02B013,01602B01396,,,G,,4/27/2023,4/22/2024
571,VINCRISTINE SULFATE,VINCRISTINE,1MG/ML,,B/10FL,,H,,,,0.0,,71.0,,O,,,,,,,05A039,13605A03999,,,G,,4/27/2023,4/22/2024
27,SULAMINE,DOXYLAMINE SUCCINATE,"6,25 MG/CAC",,FL/120 ML,,N,,,,0.0,,56.0,,,,O,213,,,,01A008,00301A00897,,,G,,4/27/2023,4/22/2024
33,PHENERGAN,PROMETHAZINE,50 MG/2ML,,B/5,,H,,,,0.0,,71.0,,H,S,,,,,,01A011,01601A01196,,,G,,4/27/2023,4/22/2024
40,PHENERGAN,PROMETHAZINE,25 MG,,B/20,,N,,,,0.0,,21.0,,H,S,,,,,,01A018,01601A01896,,,G,,4/27/2023,4/22/2024
220,EFFERALGAN CODEINE,PARACETAMOL/CODEINE,500MG/30MG,,B/16,,N,,,,0.0,,15.0,,H,S,O,,,,,03B027,00803B02700,,,G,,4/27/2023,4/22/2024
222,EFFERALGAN VITAMINE C,PARACETAMOL/ACIDE ASCORBIQUE,330MG/200MG,,B/20,,N,,,,0.0,,15.0,,H,S,O,,,,,03B034,00803B03400,,,G,,4/27/2023,4/22/2024
597,SANDIMMUN,CICLOSPORINE,100 MG /ML,,FL/50ML,,H,,,,0.0,,66.0,,H,,,,,,,05B047,06805B04797,,,G,,4/27/2023,4/22/2024
599,SANDIMMUN,CICLOSPORINE,25 MG,,B/50,,H,,,,0.0,,7.0,,H,,,,,,,05B048,06805B04897,,,G,,4/27/2023,4/22/2024
603,NEORAL,CICLOSPORINE,50MG,,B/60,,H,,,,0.0,,7.0,,H,,,,,,,05B082,06805B08200,,,G,,4/27/2023,4/22/2024
7,HISTEM,ASTEMIZOLE,10MG,,B/10,,N,,,,0.0,,14.0,,,,O,,,,,01A001,18201A00100,,,G,,4/27/2023,4/22/2024
154,ASPIRINE UPSA vitamin¿e C tampon¿e,ACIDE ACETYLSALICYLIQUE/ACIDE ASCORBIQUE,330MG/200MG,,B/10,,N,,,,0.0,,15.0,,,,O,,,,,03A033,00803A03300,,,P,,4/27/2023,4/22/2024
546,FLUOROURACILE,FLUOROURACILE,250MG/ML,,FL/10ML,,H,,,,0.0,,71.0,,H,,,,,,,05A020,13605A02000,,,G,,4/27/2023,4/22/2024
994,STIEVA,ACIDE TRETINOIQUE,"0,05%",,FL/50ML,,N,,,,0.0,,69.0,,,,O,,,,,07B085,12507B08500,,,G,,4/27/2023,4/22/2024
1004,RETISOL -A,ACIDE TRETINOIQUE+ECRAN SOLAIRE,"0,03%",,T/25G,,N,,,,0.0,,20.0,,,,O,,,,,07B111,12507B11100,,,G,,4/27/2023,4/22/2024
1005,RETISOL -A,ACIDE TRETINOIQUE+ECRAN SOLAIRE,"0,05%",,T/25G,,N,,,,0.0,,20.0,,,,O,,,,,07B112,12507B11200,,,G,,4/27/2023,4/22/2024
1017,METROZA,METRONIDAZOLE,"0,75%",,T/15G,,N,,,,0.0,,23.0,,H,,O,,,,,07C018,22407C01800,,,G,,4/27/2023,4/22/2024
1080,CROTAPHIL,CROTAMITON,10%,,T/25G,,N,,,,0.0,,20.0,,H,,O,,,,,07G036,22407G03600,,,G,,4/27/2023,4/22/2024
1136,PERMENGANATE DE POTASSIUM,PERMANGANATE DE POTASSIUM,250MG,,B/20,,N,,,,0.0,,14.0,,H,S,O,,,,,07P075,23507P07500,,,G,,4/27/2023,4/22/2024
1154,DERMOCUIVRE,SULFATE DE CUIVRE/OXYDE DE ZINC,"0,2%/10%",,T/25 G,,N,,,,0.0,,41.0,,O,O,O,,,,,07P101,09607P10100,,,G,,4/27/2023,4/22/2024
12,CERIN,CETIRIZINE DIHYDROCHLORHYDE,10MG,,B/10,,O,12/14/2002,,,60.0,,143.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 75.00DA.",,01A003,09801A00302,3/13/2010,,G,10,12/14/2002,4/25/2024
66,ZYRTEC,CETIRIZINE DIHYDROCHLORHYDE,10MG/ML,,F/15ML,,O,,,,240.15,,66.0,,,,O,,,,,01A041,04601A04102,3/13/2010,,G,,3/13/2010,4/22/2024
68,IRIS,"EXTRAIT ALLERGENIQUE D,PTERONYSSINUS","10IR/1IR/0,1I",,B/3,,O,,,,0.0,,89.0,,,,O,,,"CPR : Remboursables uniquement dans le cadre de l'immunothérapie :-après identification de l'allergène en cause devant correspondre à celui du produit (tests cutanÚs et IgE spécifiques),-et, après échec de l'éviction de l'allergène en cause et traitement pharmacologique.",O,01D029,24501D02901,,,G,,4/27/2023,4/22/2024
90,THIOPENTAL,THIOPENTHAL SODIQUE,500MG,,B/25FLS,,N,,,,0.0,,51.0,,O,O,O,,,,,02B012,08002B01201,,,G,,4/27/2023,4/22/2024
238,DOLI RHUME,PARACETAMOL/PSEUDOEPHEDRINE,500MG/30MG,,B/16,,N,,,,0.0,,14.0,,,,O,,,,,03B057,01603B05701,,,G,,4/27/2023,4/22/2024
239,PARAVERSALE,PARACETAMOL,500MG,,B/12,,O,2/12/2003,,,30.0,,213.0,,,,O,,,En cas de prescription de ce médicament antérieure à la date du 02/10/2008 il y'a lieu d'appliquer le tarif de référence suivant : 27.60 DA,,03B060,27903B06003,10/2/2008,,G,10,2/12/2003,4/25/2024
605,PROGRAF,TACROLIMUS,1MG,,B/100,,N,,,,0.0,,27.0,,O,O,O,,,,,05B092,00105B09201,,,G,,4/27/2023,4/22/2024
606,PROGRAF,TACROLIMUS,5MG,,B/100,,N,,,,0.0,,27.0,,O,O,O,,,,,05B093,00105B09301,,,G,,4/27/2023,4/22/2024
614,NORADRENALINE,NORADRENALINE(TARTRATE),8MG/4ML,,B/50,,N,,,,0.0,,71.0,,O,O,O,,,,,06A008,07506A00801,,,G,,4/27/2023,4/22/2024
703,FLECAINE,FLECAINIDE ACETATE,100MG,,B/30,,O,11/9/2002,,,693.9,,14.0,,O,O,O,,,,,06D046,05306D04602,6/18/2023,,P,,11/9/2002,4/25/2024
944,RELVENE 1000,O-(B-HYDROXYETHYL)RUTOSIDES(HR),1000 MF0,,BT/20,,N,,,,0.0,,49.0,,,,O,,,,,06K191,21006K19102,,,G,,4/27/2023,4/22/2024
945,RELVENE  GEL,O-(B-HYDROXYETHYL)RUTOSIDES(HR),2%,,T/60G,,N,,,,0.0,,20.0,,,,O,,,,,06K192,21006K19202,,,G,,4/27/2023,4/22/2024
946,VENOSMIL,HYDROSIMINE,200MG,,BT/20,,N,,,,0.0,,27.0,,,,O,,,,,06K193,21106K19302,,,G,,4/27/2023,4/22/2024
960,ATEROMIXOL,POLICOSANOL,5MG,,B/20,,N,,,,0.0,,14.0,,O,O,O,,,,,06M194,07906M19401,,,G,,4/27/2023,4/22/2024
961,ATEROMIXOL,POLICOSANOL,10MG,,B/20,,N,,,,0.0,,14.0,,O,O,O,,,,,06M195,07906M19501,,,G,,4/27/2023,4/22/2024
993,CILVERIN,SULFADIAZINE ARGENTIQUE,1%,,T/30G,,N,,,,0.0,,20.0,,O,O,O,,,,,07B079,25807B07902,,,G,,4/27/2023,4/22/2024
1027,BANEOCIN,BACITRACINE/NEOMYCINE,250UI/5000UI/G,,T/20G,,O,6/2/2008,,,0.0,,41.0,,,,O,,,,,07C134,08007C13402,,,G,,6/2/2008,4/25/2024
1059,MICONAL,MICONAZOLE,2%,,T/30G,,N,,,,0.0,,154.0,,O,O,O,,,,,07D035,23707D03501,,,G,,4/27/2023,4/22/2024
1121,DUOFILM,ACIDE SALICYLIQUE /ACIDE LACTIQUE,"16,7G/16,7G/1",,FL/15ML,,N,,,,0.0,,60.0,,,,O,,,,,07L120,12507L12001,,,G,,4/27/2023,4/22/2024
1156,BIAFINE,TROLAMINE PURE,"0,670G/100G",,T/93G,,O,11/24/2002,,,0.0,,187.0,,O,O,O,,,CPR : Remboursable uniquement dans l'indication suivante:erythèmes secondaires à des traitements radiothérapiques.(Applicable à compter du 29/10/2017).,O,07P136,18307P13602,,,P,,11/24/2002,4/25/2024
693,DEPONIT NT 10,TRINITRINE,10MG/24H,,B/10,,O,7/21/2003,,,0.0,,97.0,,O,O,O,,,,,06C038,27306C03803,,,G,,7/21/2003,4/25/2024
1355,LEVOTHYROX,THYROXINE,50¿G,,B/28,,O,10/6/2002,,,0.0,,14.0,,O,O,O,,,,,09K056,06209K05602,,,P,,10/6/2002,4/25/2024
1359,LEVOTHYROX,THYROXINE,100¿G,,B/28,,O,10/6/2002,,,0.0,,14.0,,O,O,O,,,,,09K057,06209K05702,,,P,,10/6/2002,4/25/2024
780,TRIATEC,RAMIPRIL,"2,5MG",,B/28,,O,11/17/2002,,,615.72,,14.0,,O,O,O,213,,,,06E127,23006E12770,10/2/2008,,P,,11/17/2002,4/25/2024
784,TRIATEC,RAMIPRIL,5MG,,B/28,,O,8/3/2003,,,901.04,,14.0,,O,O,O,213,,,,06E128,23006E12870,10/2/2008,,P,,8/3/2003,4/25/2024
793,TRIATEC,RAMIPRIL,"1,25MG",,B/28,,O,3/21/2004,,,224.0,,14.0,,O,O,O,213,,,,06E139,23006E13970,10/2/2008,,P,,3/21/2004,4/25/2024
1239,BASDENE,BENZYL THIOURACILE,25MG,,B/50,,O,,,,0.0,,14.0,,O,O,O,,,,,09E112,07209E11299,,,P,,4/27/2023,4/22/2024
662,AMLOR,AMLODIPINE,5MG,,B/28,,O,12/7/2003,,,571.48,,27.0,,O,O,O,213,,en cas de prescription de ce medicament anterieure a la date du 02/10/2008 il ya lieu d'appliquer le tarif de reference suivant:719.60da,,06B123,04506B12303,10/2/2008,O,P,,12/7/2003,4/25/2024
820,SECTRAL,ACEBUTOLOL,200MG,,B/30,,O,,,,314.7,,14.0,,O,O,O,213,,,,06F067,25306F06702,10/2/2008,,P,,10/2/2008,4/22/2024
825,SECTRAL,ACEBUTOLOL,400MG,,B/30,,O,,,,582.0,,14.0,,O,O,O,213,,,,06F068,25306F06802,10/2/2008,,P,,10/2/2008,4/22/2024
428,ALPROFEN,KETOPROFENE,100MG,,B/10,,O,3/6/2004,,,138.4,,84.0,,O,O,O,213,,,,04B017,23104B01704,10/2/2008,,G,,3/6/2004,4/25/2024
393,FENAQUENE,DICLOFENAC SODIQUE,100MG,,B/10,,O,3/3/2004,,,87.6,,84.0,,O,O,O,213,,,,04B009,23104B00904,,,G,,3/3/2004,4/25/2024
880,FUROZAL,FUROSEMIDE,20MG/2ML,,B/50 AMPOULE,,O,3/3/2004,,,0.0,,203.0,,O,O,O,213,,,,06H087,00306H08704,,,G,,3/3/2004,4/25/2024
916,ALDACTAZINE,SPIRONOLACTONE/ALTIZIDE,25MG/15MG,,BT/30,,O,,,,0.0,,161.0,,,,,,,,,06H096,07606H09697,,,P,,4/27/2023,4/22/2024
912,ALDACTONE,SPIRONOLACTONE MICRONISEE,75MG,,BT/30,,O,,,,0.0,,161.0,,O,O,O,,,,,06H095,07606H09597,,,P,,4/27/2023,4/22/2024
233,DOLIPRANE,PARACETAMOL,300MG,,BT/10,,O,,,,110.0,,84.0,,O,O,O,,,,,03B043,23003B04300,3/13/2010,,P,10,3/13/2010,4/22/2024
434,PROFENID,KETOPROFENE,100MG/2ML,,B/6 FL DE 2ML,,O,,,,382.8,,72.0,,O,O,O,,,"En cas de prescription de ce médicament antérieure à la date du 13.03.2010, il y'a lieu d'appliquer le tarif de référence suivant: 282.72DA.",,04B018,23004B01896,3/13/2010,,P,,3/13/2010,4/22/2024
622,DILTIAZEM-BIOGARAN,DILTIAZEM LP,60MG,,B/30,,O,4/25/2004,,,0.0,,14.0,,O,O,O,,,,,06B009,29506B00904,,,G,,4/25/2004,4/25/2024
775,METHYLDOPA SOLUPHARM,METHYLDOPA,250MG,,B/20,,O,3/3/2004,,,0.0,,161.0,,O,O,O,213,,,,06E061,28406E06104,,,G,,3/3/2004,4/25/2024
914,SPIRONOLONE,SPIRONOLACTONE MICRONISEE,75MG,,B/30,,O,3/3/2004,,,0.0,,161.0,,O,O,O,,,,,06H095,23506H09504,,,G,,3/3/2004,4/25/2024
